"date_value","dc_district","Retail Theft","Theft","Fraud/Theft of Services","Vandalism","Alcohol Possession by Minor","Public Drunkenness","Trespass","Disorderly Conduct","Minor Violations (Open Container, Public Urination, Smoking Violation)","Uncategorized Offenses"
2016-05-19,"03",1,0,0,0,0,0,0,1,1,0
2016-05-19,"05",0,0,0,0,0,0,0,0,0,0
2016-05-19,"06",1,0,2,0,0,0,0,3,2,0
2016-05-19,"07",0,0,0,0,0,0,0,0,0,0
2016-05-19,"08",0,0,0,0,0,0,0,0,0,0
2016-05-19,"09",0,0,1,0,0,0,1,1,0,0
2016-05-19,"12",0,0,0,0,0,0,0,3,0,0
2016-05-19,"14",0,0,0,0,0,0,0,0,0,0
2016-05-19,"15",1,0,0,0,0,0,0,0,0,0
2016-05-19,"16",0,0,0,0,0,0,0,0,1,1
2016-05-19,"17",0,0,0,0,0,0,0,0,1,0
2016-05-19,"18",0,0,2,0,0,0,0,4,0,0
2016-05-19,"19",0,0,0,0,0,0,0,0,0,1
2016-05-19,"22",0,0,0,0,0,0,1,1,2,0
2016-05-19,"24",2,0,0,0,0,0,1,2,0,0
2016-05-19,"25",0,0,1,0,0,0,0,2,0,0
2016-05-19,"26",0,0,0,0,0,0,0,0,0,1
2016-05-19,"35",0,0,1,0,0,0,0,0,3,0
2016-05-19,"39",0,0,1,0,0,0,0,0,0,0
2016-05-19,"49",0,0,0,0,0,0,0,0,0,0
2016-05-19,"71",0,0,0,0,0,0,0,0,0,0
2016-05-19,"77",0,0,0,0,0,0,0,0,0,0
2016-05-20,"01",1,0,0,0,0,0,0,0,0,0
2016-05-20,"02",1,0,0,0,0,0,0,0,2,0
2016-05-20,"03",0,0,0,2,0,0,0,0,0,0
2016-05-20,"05",0,0,0,0,0,0,0,0,0,0
2016-05-20,"06",0,0,0,0,0,0,1,0,2,0
2016-05-20,"07",0,0,0,0,0,0,0,0,0,0
2016-05-20,"08",0,0,0,0,0,0,0,0,0,0
2016-05-20,"09",0,0,0,0,0,0,0,0,0,0
2016-05-20,"12",1,0,0,0,0,0,0,0,0,0
2016-05-20,"14",0,0,0,0,0,0,0,0,1,0
2016-05-20,"15",0,0,0,0,0,0,3,3,0,0
2016-05-20,"16",0,0,0,0,0,0,0,0,2,0
2016-05-20,"17",0,0,0,0,0,0,0,0,0,0
2016-05-20,"18",0,0,1,0,0,0,0,0,0,0
2016-05-20,"19",0,0,0,0,0,0,0,0,0,0
2016-05-20,"22",0,0,0,0,0,0,0,0,2,0
2016-05-20,"24",1,0,1,0,0,0,2,0,1,0
2016-05-20,"25",0,0,3,0,0,0,0,0,1,0
2016-05-20,"26",1,0,0,0,0,0,0,0,0,0
2016-05-20,"35",2,0,5,0,0,0,0,0,0,0
2016-05-20,"39",0,0,0,0,0,0,0,0,0,0
2016-05-20,"49",0,0,0,0,0,0,0,0,0,0
2016-05-20,"71",0,0,6,0,0,0,0,0,0,0
2016-05-20,"77",0,0,0,0,0,0,0,0,0,0
2016-05-21,"01",0,0,0,0,0,0,0,0,0,0
2016-05-21,"02",0,0,0,0,0,0,0,0,2,0
2016-05-21,"03",0,0,0,0,0,0,0,0,0,0
2016-05-21,"05",0,0,0,0,0,0,0,0,0,0
2016-05-21,"06",0,0,0,0,0,0,1,5,1,0
2016-05-21,"07",0,0,0,0,0,0,0,0,0,0
2016-05-21,"08",0,0,0,0,0,0,0,0,0,0
2016-05-21,"09",0,0,0,0,0,0,0,0,0,0
2016-05-21,"12",0,0,0,0,0,0,0,0,0,0
2016-05-21,"14",0,0,0,0,0,0,0,1,0,1
2016-05-21,"15",0,0,0,0,0,0,0,0,0,0
2016-05-21,"16",1,0,0,0,0,0,0,0,0,0
2016-05-21,"17",0,0,0,0,0,0,0,0,0,0
2016-05-21,"18",0,0,1,0,0,0,0,0,1,0
2016-05-21,"19",0,0,0,0,0,0,0,1,0,1
2016-05-21,"22",0,0,0,0,0,1,0,0,3,5
2016-05-21,"24",0,0,0,0,0,0,1,0,1,0
2016-05-21,"25",0,0,1,0,0,0,0,0,0,0
2016-05-21,"26",0,0,0,0,0,0,0,0,0,1
2016-05-21,"35",0,0,0,0,0,1,1,0,3,0
2016-05-21,"39",0,0,0,0,3,0,0,0,0,0
2016-05-21,"49",0,0,0,0,0,0,0,0,0,0
2016-05-21,"71",0,0,0,0,0,0,0,0,0,0
2016-05-21,"77",0,0,0,0,0,0,0,0,0,0
2016-05-22,"01",0,0,0,0,0,0,0,0,0,0
2016-05-22,"02",2,0,0,0,0,0,0,0,0,0
2016-05-22,"03",0,0,1,0,0,0,0,0,1,1
2016-05-22,"05",0,0,0,0,0,0,0,1,0,0
2016-05-22,"06",0,0,0,0,2,0,0,1,1,0
2016-05-22,"07",0,0,0,0,0,0,0,0,0,0
2016-05-22,"08",0,0,0,0,0,0,0,0,0,0
2016-05-22,"09",0,0,0,0,0,0,0,0,0,0
2016-05-22,"12",0,0,0,0,0,0,0,0,0,0
2016-05-22,"14",0,0,0,0,0,0,0,0,0,0
2016-05-22,"15",0,0,0,0,0,0,0,0,0,0
2016-05-22,"16",0,0,0,0,0,0,0,0,0,0
2016-05-22,"17",0,0,0,0,0,0,0,0,1,0
2016-05-22,"18",0,0,0,0,0,1,0,0,0,0
2016-05-22,"19",0,0,0,0,0,0,0,0,0,0
2016-05-22,"22",1,0,0,0,0,0,0,0,5,0
2016-05-22,"24",1,0,0,0,0,0,2,0,0,1
2016-05-22,"25",0,0,0,0,0,0,9,0,0,0
2016-05-22,"26",0,0,0,1,0,0,1,1,2,0
2016-05-22,"35",0,0,0,0,0,0,4,0,0,0
2016-05-22,"39",0,0,0,0,0,0,0,0,0,0
2016-05-22,"49",0,0,0,0,0,0,0,0,0,0
2016-05-22,"71",0,0,0,0,0,0,0,0,0,0
2016-05-22,"77",0,0,0,0,0,0,0,0,0,0
2016-05-23,"01",0,0,0,0,0,0,0,0,0,0
2016-05-23,"02",0,0,0,0,0,0,0,0,0,0
2016-05-23,"03",0,0,1,0,0,0,0,0,0,0
2016-05-23,"05",0,0,0,0,0,0,0,0,0,0
2016-05-23,"06",1,0,0,0,0,0,0,0,0,0
2016-05-23,"07",0,0,0,0,0,0,0,0,0,0
2016-05-23,"08",0,0,0,0,0,0,0,0,0,0
2016-05-23,"09",0,0,0,0,0,0,2,2,0,0
2016-05-23,"12",0,0,0,0,0,0,0,0,0,0
2016-05-23,"14",0,0,0,0,0,0,0,0,0,0
2016-05-23,"15",0,0,0,0,0,0,2,0,1,0
2016-05-23,"16",0,0,0,0,0,1,0,0,0,0
2016-05-23,"17",0,0,0,0,0,0,0,0,2,0
2016-05-23,"18",0,0,0,0,0,0,0,0,0,1
2016-05-23,"19",1,0,0,0,0,0,0,0,1,0
2016-05-23,"22",2,0,0,0,0,0,0,0,0,0
2016-05-23,"24",1,0,0,0,0,0,0,0,0,0
2016-05-23,"25",1,0,0,0,0,0,0,0,1,0
2016-05-23,"26",0,0,2,0,0,0,0,1,0,1
2016-05-23,"35",0,0,1,0,0,0,2,1,0,0
2016-05-23,"39",0,0,0,0,0,0,0,0,0,0
2016-05-23,"49",0,0,0,0,0,0,0,0,0,0
2016-05-23,"71",0,0,0,0,0,0,0,0,0,0
2016-05-23,"77",0,0,0,0,0,0,0,0,0,0
2016-05-24,"01",1,0,0,0,0,0,0,0,0,0
2016-05-24,"02",2,0,0,0,0,0,0,0,3,0
2016-05-24,"03",2,0,1,0,0,0,0,0,0,0
2016-05-24,"05",0,0,0,0,0,0,0,0,0,0
2016-05-24,"06",1,0,1,0,0,0,0,1,2,0
2016-05-24,"07",0,0,0,0,0,0,0,0,0,0
2016-05-24,"08",0,0,0,0,0,0,0,0,0,0
2016-05-24,"09",0,0,1,0,0,0,0,1,0,0
2016-05-24,"12",0,0,0,0,0,0,0,0,0,0
2016-05-24,"14",0,0,0,0,0,0,0,0,0,0
2016-05-24,"15",0,0,0,0,0,0,1,0,3,0
2016-05-24,"16",0,0,0,0,0,0,0,0,3,0
2016-05-24,"17",0,0,0,0,0,0,0,0,1,0
2016-05-24,"18",3,0,0,0,0,0,0,0,0,0
2016-05-24,"19",1,0,0,0,0,0,0,0,0,0
2016-05-24,"22",0,0,0,0,0,0,1,0,0,0
2016-05-24,"24",0,0,2,0,0,0,8,4,0,0
2016-05-24,"25",0,0,0,0,0,0,1,1,0,0
2016-05-24,"26",0,0,0,0,0,0,0,0,0,1
2016-05-24,"35",1,0,0,0,0,0,3,0,0,0
2016-05-24,"39",0,0,0,0,0,0,0,0,0,0
2016-05-24,"49",0,0,0,0,0,0,0,0,0,0
2016-05-24,"71",0,0,0,0,0,0,0,0,0,0
2016-05-24,"77",0,0,0,0,0,0,0,0,0,0
2016-05-25,"01",1,0,0,0,0,0,0,0,0,0
2016-05-25,"02",2,0,0,0,0,0,0,0,2,0
2016-05-25,"03",0,0,0,0,0,0,0,0,0,0
2016-05-25,"05",0,0,0,0,0,0,0,0,0,0
2016-05-25,"06",1,0,2,0,0,0,0,1,2,0
2016-05-25,"07",0,0,0,0,0,0,0,0,0,0
2016-05-25,"08",0,0,0,0,0,0,3,0,0,0
2016-05-25,"09",0,0,1,0,0,0,1,0,0,1
2016-05-25,"12",0,0,0,0,0,0,0,0,0,0
2016-05-25,"14",0,0,0,0,0,0,0,0,0,0
2016-05-25,"15",0,0,5,0,0,1,0,1,0,0
2016-05-25,"16",0,0,0,0,0,0,0,0,0,0
2016-05-25,"17",0,0,0,0,0,0,0,0,1,0
2016-05-25,"18",1,0,0,0,0,0,0,1,0,0
2016-05-25,"19",0,0,0,0,0,0,0,0,0,0
2016-05-25,"22",0,0,0,0,0,0,0,3,0,1
2016-05-25,"24",0,0,0,0,0,0,1,0,0,0
2016-05-25,"25",0,0,0,0,0,0,3,3,0,0
2016-05-25,"26",0,0,0,0,0,0,0,0,0,2
2016-05-25,"35",0,0,0,0,0,0,2,0,3,0
2016-05-25,"39",0,0,0,0,0,0,0,0,0,0
2016-05-25,"49",0,0,0,0,0,0,0,0,0,0
2016-05-25,"71",0,0,0,0,0,0,0,0,0,0
2016-05-25,"77",0,0,0,0,0,0,0,0,0,0
2016-05-26,"01",0,0,0,0,0,0,1,1,0,0
2016-05-26,"02",1,0,0,1,0,0,0,0,0,1
2016-05-26,"03",2,0,0,0,0,0,0,0,0,1
2016-05-26,"05",0,0,0,0,0,0,0,0,0,0
2016-05-26,"06",1,0,1,0,0,0,0,1,2,1
2016-05-26,"07",0,0,0,0,0,0,0,0,0,0
2016-05-26,"08",0,0,0,0,1,0,2,1,0,0
2016-05-26,"09",0,0,0,0,0,0,2,3,0,0
2016-05-26,"12",0,0,0,0,0,0,0,4,0,1
2016-05-26,"14",0,0,0,0,0,0,0,0,0,0
2016-05-26,"15",0,0,0,0,0,0,1,0,0,0
2016-05-26,"16",0,0,0,0,0,0,0,0,0,0
2016-05-26,"17",0,0,0,0,0,0,0,0,0,0
2016-05-26,"18",0,0,0,0,0,0,0,0,0,0
2016-05-26,"19",0,0,0,0,0,0,0,0,0,0
2016-05-26,"22",0,0,2,0,0,0,0,0,0,0
2016-05-26,"24",2,0,1,0,0,0,4,0,0,0
2016-05-26,"25",0,0,0,0,0,0,4,1,0,0
2016-05-26,"26",0,0,1,0,0,0,0,0,0,0
2016-05-26,"35",0,0,2,0,0,0,2,0,2,0
2016-05-26,"39",0,0,0,0,0,0,0,1,0,0
2016-05-26,"49",0,0,0,0,0,0,0,0,0,0
2016-05-26,"71",0,0,0,0,0,0,0,0,0,0
2016-05-26,"77",0,0,0,0,0,0,0,0,0,0
2016-05-27,"01",0,0,0,0,0,0,0,0,0,0
2016-05-27,"02",0,0,0,0,0,0,0,2,0,0
2016-05-27,"03",0,0,0,0,0,0,0,0,1,0
2016-05-27,"05",0,0,0,0,0,0,0,0,0,0
2016-05-27,"06",0,0,0,1,0,0,0,1,3,0
2016-05-27,"07",0,0,0,0,0,0,0,0,0,0
2016-05-27,"08",1,0,0,0,0,0,0,0,0,0
2016-05-27,"09",0,0,0,0,2,0,0,0,0,0
2016-05-27,"12",0,0,0,0,0,0,0,0,0,0
2016-05-27,"14",1,0,0,0,0,0,0,0,0,0
2016-05-27,"15",0,0,0,0,0,0,1,0,0,0
2016-05-27,"16",0,0,0,0,0,0,0,0,1,0
2016-05-27,"17",0,0,0,0,0,0,0,0,0,0
2016-05-27,"18",1,0,2,0,0,0,0,0,0,0
2016-05-27,"19",2,0,0,0,0,0,0,0,1,0
2016-05-27,"22",0,0,1,0,0,0,0,0,1,0
2016-05-27,"24",0,0,1,0,0,0,16,1,0,0
2016-05-27,"25",0,0,0,0,0,0,1,0,0,0
2016-05-27,"26",0,0,0,0,0,0,0,0,0,0
2016-05-27,"35",0,0,0,0,0,0,1,0,0,0
2016-05-27,"39",1,0,0,0,0,0,0,0,0,1
2016-05-27,"49",0,0,0,0,0,0,0,0,0,0
2016-05-27,"71",0,0,0,0,0,0,0,0,0,0
2016-05-27,"77",0,0,0,0,0,0,0,0,0,0
2016-05-28,"01",0,0,0,0,0,0,0,0,0,0
2016-05-28,"02",0,0,0,0,0,0,0,0,2,0
2016-05-28,"03",0,0,0,0,0,0,0,1,0,0
2016-05-28,"05",0,0,0,0,0,0,0,0,0,0
2016-05-28,"06",1,0,0,0,0,1,0,0,5,0
2016-05-28,"07",0,0,0,0,0,0,0,0,0,0
2016-05-28,"08",0,1,0,0,0,0,0,0,0,0
2016-05-28,"09",0,0,1,0,0,0,0,0,2,1
2016-05-28,"12",0,0,0,0,0,0,0,0,0,0
2016-05-28,"14",1,0,0,0,0,0,0,0,0,0
2016-05-28,"15",0,0,2,0,0,0,0,0,0,0
2016-05-28,"16",0,0,0,0,0,0,0,0,0,0
2016-05-28,"17",0,0,0,0,0,0,0,0,0,0
2016-05-28,"18",1,0,0,0,0,0,0,0,0,0
2016-05-28,"19",1,0,0,0,0,0,0,0,1,0
2016-05-28,"22",0,0,0,0,0,0,0,0,0,0
2016-05-28,"24",0,0,0,0,0,0,22,2,0,0
2016-05-28,"25",0,0,0,0,0,0,14,0,1,0
2016-05-28,"26",0,0,0,0,0,2,0,0,0,2
2016-05-28,"35",0,0,3,0,0,0,2,0,2,0
2016-05-28,"39",0,0,0,0,0,0,0,0,0,0
2016-05-28,"49",0,0,0,0,0,0,0,0,0,0
2016-05-28,"71",0,0,0,0,0,0,0,0,0,0
2016-05-28,"77",0,0,0,0,0,0,0,0,0,0
2016-05-29,"01",0,0,0,0,0,0,0,0,0,0
2016-05-29,"02",1,0,0,0,0,0,0,0,0,0
2016-05-29,"03",0,0,0,0,1,0,0,0,1,0
2016-05-29,"05",0,0,0,0,0,0,0,0,0,0
2016-05-29,"06",0,0,1,0,0,2,0,2,5,0
2016-05-29,"07",1,0,0,0,0,0,0,0,0,0
2016-05-29,"08",0,0,0,0,0,0,2,0,0,0
2016-05-29,"09",0,0,1,0,0,0,0,0,0,0
2016-05-29,"12",0,0,0,0,0,0,0,0,1,1
2016-05-29,"14",0,0,0,0,0,0,0,0,0,0
2016-05-29,"15",0,0,0,0,0,0,0,3,0,0
2016-05-29,"16",0,0,0,0,0,0,0,0,0,0
2016-05-29,"17",0,0,0,0,0,0,0,0,0,0
2016-05-29,"18",0,0,0,0,0,0,0,0,0,1
2016-05-29,"19",0,0,0,0,0,0,0,1,0,0
2016-05-29,"22",1,0,0,0,0,0,0,0,0,0
2016-05-29,"24",1,0,1,0,0,0,3,0,0,0
2016-05-29,"25",0,0,0,0,0,0,6,0,0,0
2016-05-29,"26",0,0,0,0,0,0,0,0,0,3
2016-05-29,"35",0,0,0,0,0,1,0,0,0,0
2016-05-29,"39",0,0,0,0,0,0,0,0,0,0
2016-05-29,"49",0,0,0,0,0,0,0,0,0,0
2016-05-29,"71",0,0,0,0,0,0,0,0,0,0
2016-05-29,"77",0,0,0,0,0,0,0,0,0,0
2016-05-30,"01",0,0,0,0,0,0,0,0,0,0
2016-05-30,"02",0,0,0,0,0,0,0,0,2,0
2016-05-30,"03",0,0,0,0,0,0,0,0,0,0
2016-05-30,"05",0,0,0,0,0,0,0,1,0,0
2016-05-30,"06",0,0,1,0,0,0,1,0,3,0
2016-05-30,"07",0,0,0,0,0,0,0,0,0,0
2016-05-30,"08",0,0,0,0,0,0,0,0,0,0
2016-05-30,"09",0,0,0,0,0,0,0,0,0,0
2016-05-30,"12",0,0,0,0,0,0,0,0,0,0
2016-05-30,"14",0,0,0,0,0,0,0,0,0,0
2016-05-30,"15",1,0,1,0,0,0,0,0,0,0
2016-05-30,"16",0,0,0,0,0,0,0,0,0,0
2016-05-30,"17",0,0,0,0,0,0,0,0,1,0
2016-05-30,"18",1,0,1,0,0,0,0,0,0,0
2016-05-30,"19",0,0,0,0,0,0,0,0,0,0
2016-05-30,"22",3,0,0,0,0,0,0,0,0,0
2016-05-30,"24",0,0,1,0,0,0,0,0,0,1
2016-05-30,"25",0,0,0,0,0,0,0,1,0,0
2016-05-30,"26",0,0,0,0,0,0,0,0,0,1
2016-05-30,"35",0,0,1,0,0,0,1,1,0,0
2016-05-30,"39",1,0,0,0,0,0,0,0,0,0
2016-05-30,"49",0,0,0,0,0,0,0,0,0,0
2016-05-30,"71",0,0,0,0,0,0,0,0,0,0
2016-05-30,"77",0,0,0,0,0,0,0,0,0,0
2016-05-31,"01",1,0,0,1,0,0,0,0,0,0
2016-05-31,"02",1,0,0,0,0,0,0,0,1,0
2016-05-31,"03",1,0,0,0,0,0,0,0,0,0
2016-05-31,"05",0,0,0,0,0,0,0,0,0,0
2016-05-31,"06",0,0,2,0,0,1,0,1,0,0
2016-05-31,"07",0,0,0,0,0,0,0,0,0,0
2016-05-31,"08",0,0,0,0,0,0,0,0,0,0
2016-05-31,"09",0,0,7,0,0,0,1,0,0,0
2016-05-31,"12",0,0,0,0,0,0,0,0,0,0
2016-05-31,"14",0,0,0,0,0,0,0,0,0,0
2016-05-31,"15",0,0,0,0,0,0,2,0,0,1
2016-05-31,"16",0,0,0,0,0,0,0,0,1,0
2016-05-31,"17",0,0,0,0,0,0,0,0,1,0
2016-05-31,"18",0,0,0,0,0,0,0,0,0,0
2016-05-31,"19",0,0,0,0,0,0,0,0,0,0
2016-05-31,"22",1,0,1,0,0,0,0,0,2,0
2016-05-31,"24",0,0,0,0,0,0,2,0,0,0
2016-05-31,"25",0,0,0,0,0,0,0,1,0,0
2016-05-31,"26",1,0,0,0,0,0,1,0,0,1
2016-05-31,"35",0,0,3,0,0,0,0,0,4,0
2016-05-31,"39",0,0,1,0,0,0,0,1,0,0
2016-05-31,"49",0,0,0,0,0,0,0,0,0,0
2016-05-31,"71",0,0,0,0,0,0,0,0,0,0
2016-05-31,"77",0,0,0,0,0,0,0,0,0,0
2016-06-01,"01",0,0,0,0,0,0,0,0,0,0
2016-06-01,"02",1,0,0,0,0,0,0,0,1,0
2016-06-01,"03",0,0,0,0,0,0,0,0,0,0
2016-06-01,"05",0,0,0,0,0,0,0,0,0,0
2016-06-01,"06",0,0,0,0,1,0,0,0,2,0
2016-06-01,"07",0,0,0,0,0,0,0,0,0,0
2016-06-01,"08",0,0,0,0,0,0,0,0,0,0
2016-06-01,"09",0,0,0,0,0,0,0,4,3,0
2016-06-01,"12",0,0,0,0,0,0,0,0,0,0
2016-06-01,"14",0,0,0,1,0,0,0,0,0,0
2016-06-01,"15",0,0,1,0,0,0,0,1,0,2
2016-06-01,"16",0,0,1,0,0,0,0,0,0,0
2016-06-01,"17",0,0,0,0,0,0,0,0,0,0
2016-06-01,"18",1,0,2,0,0,0,0,1,0,0
2016-06-01,"19",0,0,0,0,0,0,0,0,0,0
2016-06-01,"22",0,0,1,0,0,0,0,0,5,0
2016-06-01,"24",0,0,0,0,0,0,6,0,1,0
2016-06-01,"25",0,0,0,0,0,0,0,1,1,0
2016-06-01,"26",0,0,0,0,0,0,0,0,0,1
2016-06-01,"35",0,0,0,0,0,0,0,0,0,0
2016-06-01,"39",0,0,1,0,0,0,0,0,0,0
2016-06-01,"49",0,0,0,0,0,0,0,0,0,0
2016-06-01,"71",0,0,0,0,0,0,0,0,0,0
2016-06-01,"77",0,0,0,0,0,0,0,0,0,0
2016-06-02,"01",1,0,0,0,0,0,0,0,0,0
2016-06-02,"02",1,0,0,0,0,0,0,0,2,0
2016-06-02,"03",0,0,0,0,1,0,0,0,1,0
2016-06-02,"05",0,0,0,0,0,0,0,0,0,0
2016-06-02,"06",0,0,1,0,0,3,2,2,8,0
2016-06-02,"07",0,0,0,0,0,0,0,0,0,0
2016-06-02,"08",0,0,0,0,0,0,0,0,0,0
2016-06-02,"09",3,0,2,0,0,0,0,1,0,0
2016-06-02,"12",0,0,0,0,0,0,0,2,0,0
2016-06-02,"14",0,0,0,0,0,0,0,0,2,0
2016-06-02,"15",0,0,0,0,0,0,1,0,0,1
2016-06-02,"16",0,0,0,0,0,0,0,0,0,0
2016-06-02,"17",0,0,0,0,0,0,0,0,0,0
2016-06-02,"18",0,0,0,0,0,0,0,0,0,0
2016-06-02,"19",1,1,0,0,0,0,0,0,0,0
2016-06-02,"22",0,0,0,0,0,0,0,0,2,0
2016-06-02,"24",0,0,0,0,0,1,0,0,0,0
2016-06-02,"25",0,0,0,0,0,0,0,2,0,1
2016-06-02,"26",2,0,0,0,0,0,0,0,0,1
2016-06-02,"35",0,0,2,0,0,0,0,0,0,0
2016-06-02,"39",0,0,0,0,0,0,0,0,1,0
2016-06-02,"49",0,0,0,0,0,0,0,0,0,0
2016-06-02,"71",0,0,0,0,0,0,0,0,0,0
2016-06-02,"77",0,0,0,0,0,0,0,0,0,0
2016-06-03,"01",0,0,0,0,0,0,0,0,0,0
2016-06-03,"02",2,0,0,0,0,0,0,0,0,0
2016-06-03,"03",0,0,0,0,0,0,0,0,0,0
2016-06-03,"05",0,0,0,0,0,1,0,0,0,0
2016-06-03,"06",1,0,2,0,0,1,0,0,1,0
2016-06-03,"07",1,0,0,0,0,0,0,0,0,0
2016-06-03,"08",0,0,0,0,1,0,0,0,0,0
2016-06-03,"09",0,0,2,0,0,1,1,7,0,1
2016-06-03,"12",0,0,0,0,0,0,0,0,0,0
2016-06-03,"14",0,0,0,0,0,0,0,0,0,0
2016-06-03,"15",0,0,1,0,0,0,0,0,0,1
2016-06-03,"16",0,0,0,0,0,0,0,0,0,1
2016-06-03,"17",0,0,0,0,0,0,0,0,1,0
2016-06-03,"18",1,0,2,0,0,0,0,0,0,0
2016-06-03,"19",0,0,0,0,0,0,0,0,0,0
2016-06-03,"22",0,0,1,0,0,0,0,0,0,0
2016-06-03,"24",0,0,0,1,0,0,0,0,0,0
2016-06-03,"25",0,0,1,0,0,0,2,0,0,0
2016-06-03,"26",1,0,0,0,0,0,0,0,0,4
2016-06-03,"35",0,0,5,0,0,0,0,0,1,0
2016-06-03,"39",0,0,4,0,0,0,0,0,0,0
2016-06-03,"49",0,0,0,0,0,0,0,0,0,0
2016-06-03,"71",0,0,0,0,0,0,0,0,0,0
2016-06-03,"77",0,0,0,0,0,0,0,0,0,0
2016-06-04,"01",1,0,0,0,0,0,0,0,0,0
2016-06-04,"02",1,0,0,0,0,0,0,0,0,0
2016-06-04,"03",2,0,0,2,0,0,0,0,0,0
2016-06-04,"05",0,0,0,0,0,0,0,0,0,0
2016-06-04,"06",0,0,1,0,1,0,0,1,8,0
2016-06-04,"07",1,0,0,0,0,0,0,0,0,0
2016-06-04,"08",0,0,0,0,0,0,0,0,0,0
2016-06-04,"09",0,0,1,0,0,0,0,0,2,0
2016-06-04,"12",0,0,0,0,0,0,0,0,0,0
2016-06-04,"14",0,0,0,0,0,0,0,0,0,0
2016-06-04,"15",0,0,1,0,0,0,1,0,0,0
2016-06-04,"16",0,0,0,0,0,0,0,0,1,0
2016-06-04,"17",0,0,0,0,0,0,0,0,0,0
2016-06-04,"18",0,0,3,0,0,1,0,0,0,0
2016-06-04,"19",0,0,0,0,0,0,0,0,1,1
2016-06-04,"22",0,0,1,0,0,0,1,1,0,0
2016-06-04,"24",0,0,0,0,0,0,4,0,1,1
2016-06-04,"25",0,0,0,0,0,0,6,0,0,0
2016-06-04,"26",0,0,0,0,0,0,0,0,0,1
2016-06-04,"35",0,0,0,0,0,0,0,0,0,1
2016-06-04,"39",0,0,1,0,0,0,0,0,0,0
2016-06-04,"49",0,0,0,0,0,0,0,0,0,0
2016-06-04,"71",0,0,0,0,0,0,0,0,0,0
2016-06-04,"77",0,0,0,0,0,0,0,0,0,0
2016-06-05,"01",0,0,0,0,0,0,0,0,0,0
2016-06-05,"02",3,0,0,0,0,0,0,0,0,0
2016-06-05,"03",0,0,1,0,0,0,0,1,0,0
2016-06-05,"05",0,0,0,0,0,0,0,0,0,0
2016-06-05,"06",0,0,2,0,0,1,0,1,6,0
2016-06-05,"07",0,0,0,0,0,0,0,0,0,0
2016-06-05,"08",0,0,0,0,0,0,0,0,0,0
2016-06-05,"09",0,0,1,0,0,0,0,0,0,0
2016-06-05,"12",0,0,0,0,0,0,1,0,0,0
2016-06-05,"14",0,0,0,0,0,0,0,0,0,0
2016-06-05,"15",0,0,1,0,0,0,2,0,0,0
2016-06-05,"16",0,0,0,0,0,0,0,1,0,0
2016-06-05,"17",0,0,0,0,0,0,0,0,0,0
2016-06-05,"18",0,0,2,0,0,0,0,0,0,0
2016-06-05,"19",0,0,0,0,0,0,0,0,0,0
2016-06-05,"22",0,0,0,0,0,0,0,0,0,1
2016-06-05,"24",0,0,3,0,0,0,2,0,0,1
2016-06-05,"25",0,0,0,0,0,0,0,0,0,0
2016-06-05,"26",1,0,0,0,0,0,0,1,0,1
2016-06-05,"35",0,0,0,0,0,0,0,1,0,0
2016-06-05,"39",0,0,1,0,0,0,0,0,0,0
2016-06-05,"49",0,0,0,0,0,0,0,0,0,0
2016-06-05,"71",0,0,0,0,0,0,0,0,0,0
2016-06-05,"77",0,0,0,0,0,0,0,0,0,0
2016-06-06,"01",0,0,0,0,0,0,0,0,0,0
2016-06-06,"02",1,0,0,0,0,0,0,0,0,0
2016-06-06,"03",0,0,0,0,0,0,0,0,0,0
2016-06-06,"05",0,0,0,0,0,0,0,0,0,0
2016-06-06,"06",1,0,0,0,0,0,0,0,2,0
2016-06-06,"07",0,0,0,0,0,0,0,0,0,0
2016-06-06,"08",0,0,0,0,0,0,0,0,0,0
2016-06-06,"09",1,0,0,0,0,0,0,0,0,0
2016-06-06,"12",0,0,0,0,0,0,0,0,2,0
2016-06-06,"14",0,0,0,0,0,0,0,1,0,0
2016-06-06,"15",0,0,1,0,0,0,1,0,0,0
2016-06-06,"16",0,0,0,0,0,0,0,0,0,0
2016-06-06,"17",0,0,0,0,0,0,0,0,1,0
2016-06-06,"18",1,0,0,0,0,0,0,0,0,1
2016-06-06,"19",0,0,1,0,0,0,0,0,0,0
2016-06-06,"22",0,0,1,0,0,0,0,0,0,0
2016-06-06,"24",0,0,1,0,0,0,1,0,0,0
